id,province_code,city_code,district_code,village_code,village,created_at,updated_at
60692,63,6371,637103,6371031002,BELITUNG SELATAN,,
60693,63,6371,637103,6371031006,TELUK TIRAM,,
60694,63,6371,637103,6371031004,TELAGA BIRU,,
60695,63,6371,637103,6371031005,TELAWANG,,
60696,63,6372,637202,6372021006,SYAMSUDIN NOOR,,
60697,63,6371,637104,6371041003,ALALAK SELATAN,,
60698,63,6371,637104,6371041008,ANTASAN KECIL TIMUR,,
60699,63,6371,637104,6371041007,PANGERAN,,
60700,63,6371,637105,6371051003,MAWAR,,
60701,63,6371,637105,6371051001,KERTAK BARU ILIR,,
60702,63,6371,637105,6371051006,PASAR LAMA,,
60703,63,6371,637105,6371051008,GADANG,,
60704,63,6372,637203,6372031002,BANGKAL,,
60705,63,6372,637204,6372041001,LOKTABAT UTARA,,
60706,63,6372,637203,6372031004,CEMPAKA,,
60707,63,6372,637205,6372051001,SUNGAI  BESAR,,
60708,63,6372,637206,6372061002,LANDASAN ULIN TENGAH,,
60709,63,6310,631008,6310082014,GUNUNGRAYA,,
60710,63,6311,631102,6311022011,KAPUL,,
60711,63,6311,631104,6311042015,GUHA,,
60712,63,6311,631105,6311052002,PANAITAN,,
60713,63,6311,631107,6311072013,MURUNG JAMBU,,
60714,63,6311,631107,6311072015,LINGSIR,,
60715,63,6311,631108,6311082009,LANGKAP,,
60716,63,6371,637105,6371051012,KELAYAN LUAR,,
60717,63,6372,637202,6372021004,GUNTUNG PAYUNG,,
60718,63,6308,630801,6308012011,MANARAP,,
60719,63,6308,630805,6308052011,TAMBALANGAN,,
60720,63,6306,630601,6306012004,SUNGAI RAYA UTARA,,
60721,63,6308,630806,6308062009,GUNTUNG,,
60722,63,6308,630806,6308062033,PADANG BASAR HILIR,,
60723,63,6308,630804,6308042025,KUTAI KECIL,,
60724,63,6303,630319,6303192005,MEKAR SARI,,
60725,63,6308,630805,6308052007,KANDANG HALANG,,
60726,63,6301,630103,6301032009,TAMPANG,,
60727,63,6301,630103,6301032024,AMBUNGAN,,
60728,63,6301,630106,6301062001,BATU TUNGKU,,
60729,63,6301,630106,6301062007,TANJUNG DEWA,,
60730,63,6301,630107,6301072013,MEKAR SARI,,
60731,63,6302,630202,6302022007,SEBANTI,,
60732,63,6302,630203,6302032016,TANJUNG SELOKA UTARA,,
60733,63,6302,630207,6302072016,PANTAI BARU,,
60734,63,6302,630207,6302072007,PANTAI,,
60735,63,6302,630208,6302082002,KARANG PAYAU,,
60736,63,6302,630213,6302132004,BETUNG,,
60737,63,6302,630220,6302202005,PULAU KERASIAN,,
60738,63,6303,630302,6303022021,BANUA HANYAR,,
60739,63,6303,630304,6303042007,PEMBANTANAN,,
60740,63,6303,630307,6303072020,BANUA ANYAR DANAU SALAK,,
60741,63,6303,630310,6303102006,BELIMBING LAMA,,
60742,63,6303,630311,6303112006,RANTAU BUJUR,,
60743,63,6303,630311,6303112010,BELANGIAN,,
60744,63,6303,630313,6303132012,MUARA HALAYUNG,,
60745,63,6303,630314,6303142011,TELUK SELONG ULU,,
60746,63,6303,630317,6303172004,ANGKIPIH,,
60747,63,6304,630402,6304022007,JELAPAT I,,
60748,63,6304,630402,6304022008,TAMBAN MUARA BARU,,
60749,63,6304,630405,6304051002,BERANGAS,,
60750,63,6304,630413,6304132005,JELAPAT II,,
60751,63,6304,630417,6304172007,JEJANGKIT MUARA,,
60752,63,6305,630504,6305042005,KERAMAT,,
60753,63,6305,630511,6305112006,KAMBANG HABANG BARU,,
60754,63,6306,630607,6306072007,PIHANIN RAYA,,
60755,63,6306,630607,6306072016,SAMUDA,,
60756,63,6306,630608,6306082018,PAHARANGAN,,
60757,63,6308,630803,6308032044,HAMBUKU PASAR,,
60758,63,6306,630608,6306082019,HAKURUNG,,
60759,63,6306,630609,6306092006,KALUMPANG,,
60760,63,6307,630701,6307012007,HARUYAN SEBERANG,,
60761,63,6307,630702,6307022009,ALUAN,,
60762,63,6308,630804,6308042004,TELUK BARU,,
60763,63,6307,630708,6307082018,AWANG,,
60764,63,6308,630801,6308012017,LONGKONG,,
60765,63,6309,630903,6309032011,PUAIN KANAN,,
60766,63,6309,630904,6309042008,JUAI,,
60767,63,6309,630904,6309042010,KAMBITIN,,
60768,63,6310,631003,6310032002,SUNGAILOBAN,,
60769,63,6310,631003,6310032005,SUNGAIDUA LAUT,,
60770,63,6310,631005,6310052020,HARAPAN JAYA,,
60771,63,6310,631008,6310082003,REJOSARI,,
60772,63,6311,631101,6311012008,SIRAP,,
60773,63,6310,631011,6310112003,SEPUNGGUR,,
60774,63,6310,631011,6310112008,MANURUNG,,
60775,63,6311,631103,6311032014,MUARA JAYA,,
60776,63,6371,637101,6371011008,KELAYAN TIMUR,,
60777,63,6371,637105,6371051007,SEBERANG MESJID,,
60778,63,6305,630504,6305042016,BADAUN,,
60779,63,6306,630601,6306012015,SUNGAI KALI,,
60780,63,6309,630903,6309032013,TAMIYANG,,
60781,63,6309,630902,6309022005,BINTURU,,
60782,63,6308,630803,6308032034,TAPUS DALAM,,
60783,63,6308,630806,6308062020,PIMPING,,
60784,63,6308,630806,6308062029,PANYAUNGAN,,
60785,63,6308,630807,6308072004,PANDULANGAN,,
60786,63,6308,630807,6308072008,MURUNG PADANG,,
60787,63,6303,630307,6303072012,BANUA ANYAR SUNGAI TUAN,,
60788,63,6306,630604,6306042007,ANGKINANG SELATAN,,
60789,63,6302,630213,6302132013,PAMUKAN INDAH,,
60790,63,6301,630105,6301052004,LIANG ANGGANG,,
60791,63,6303,630313,6303132003,KAMPUNG BARU,,
60792,63,6301,630105,6301052007,BANYU IRANG,,
60793,63,6301,630105,6301052014,KAIT-KAIT BARU,,
60794,63,6301,630107,6301072002,KINTAP,,
60795,63,6301,630107,6301072006,MUARA KINTAP,,
60796,63,6301,630107,6301072009,PASIR PUTIH,,
60797,63,6301,630107,6301072010,SUMBER JAYA,,
60798,63,6305,630507,6305072002,BAKARANGAN,,
60799,63,6301,630109,6301092001,BATU AMPAR,,
60800,63,6301,630109,6301092013,DAMAR LIMA,,
60801,63,6302,630203,6302032006,TELUK SIRIH,,
60802,63,6302,630207,6302072017,BUMI ASIH,,
60803,63,6302,630210,6302102005,WILAS,,
60804,63,6302,630212,6302122005,SAMPANAHAN,,
60805,63,6302,630214,6302142003,CANTUNG KANAN,,
60806,63,6302,630216,6302162005,SUNGUP KANAN,,
60807,63,6302,630217,6302172006,TEGAL REJO,,
60808,63,6303,630303,6303032006,TAMBAK SIRANG LAUT,,
60809,63,6303,630306,6303062004,PANDAK DAUN,,
60810,63,6303,630308,6303082025,PASAR LAMA,,
60811,63,6303,630309,6303092009,ANTARAKU,,
60812,63,6303,630310,6303102001,KUPANG REJO,,
60813,63,6303,630311,6303112011,ARANIO,,
60814,63,6303,630313,6303132008,HAUR KUNING,,
60815,63,6305,630503,6305032008,PEMATANG KARANGAN HILIR,,
60816,63,6303,630314,6303142007,ANTASAN SUTUN,,
60817,63,6304,630401,6304012006,KARYA BARU,,
60818,63,6304,630403,6304032006,GANDARIA,,
60819,63,6304,630406,6304062002,TANIPAH,,
60820,63,6304,630405,6304052004,PULAU ALALAK,,
60821,63,6304,630405,6304052015,BERINGIN,,
60822,63,6304,630408,6304082007,SAMUDA,,
60823,63,6304,630412,6304122011,PANTANG BARU,,
60824,63,6305,630503,6305032011,SUKARAMAI,,
60825,63,6304,630416,6304162010,KOLAM MAKMUR,,
60826,63,6305,630509,6305092001,KALUMPANG,,
60827,63,6306,630604,6306042003,BAMBAN SELATAN,,
60828,63,6306,630604,6306042005,ANGKINANG,,
60829,63,6306,630607,6306072005,BAYANAN,,
60830,63,6306,630607,6306072010,HABIRAU,,
60831,63,6307,630701,6307012006,HARUYAN,,
60832,63,6307,630703,6307032007,BANUA KEPAYANG,,
60833,63,6307,630703,6307032012,PANGGANG MARAK,,
60834,63,6307,630705,6307052009,KAYU RABAH,,
60835,63,6308,630804,6308042006,JARANG KUANTAN,,
60836,63,6307,630707,6307072004,TEMBOK BAHALANG,,
60837,63,6307,630708,6307082010,DANGU,,
60838,63,6307,630709,6307092007,TILAHAN,,
60839,63,6307,630711,6307112004,KABANG,,
60840,63,6308,630804,6308042011,KAYAKAH,,
60841,63,6308,630807,6308072019,PAWALUTAN,,
60842,63,6308,630810,6308102001,SUNGAI TABUKAN,,
60843,63,6309,630906,6309062007,KAPAR,,
60844,63,6309,630907,6309072004,UWIE,,
60845,63,6309,630907,6309072011,KAMPUNG BARU,,
60846,63,6309,630911,6309112006,LANO,,
60847,63,6310,631002,6310022005,PEJALA,,
60848,63,6310,631002,6310022011,BARU GELANG,,
60849,63,6310,631002,6310022019,MUDALANG,,
60850,63,6310,631004,6310042008,SATUI BARAT,,
60851,63,6310,631005,6310052019,KARANG MULYA,,
60852,63,6310,631008,6310082001,MANTEWE,,
60853,63,6310,631008,6310082010,EMIL BARU,,
60854,63,6311,631101,6311012004,BUNTU KARAU,,
60855,63,6311,631101,6311012013,LALAYAU,,
60856,63,6311,631104,6311042003,MUNJUNG,,
60857,63,6311,631105,6311052012,MATANG LURUS,,
60858,63,6311,631105,6311052019,SUNGAI TABUK,,
60859,63,6311,631105,6311052026,KANDANG JAYA,,
60860,63,6311,631106,6311062038,SUNGAI KETAPI,,
60861,63,6371,637101,6371011001,MANTUIL,,
60862,63,6371,637102,6371021003,KARANG MEKAR,,
60863,63,6306,630602,6306022007,PAHAMPANGAN,,
60864,63,6308,630801,6308012022,SUNGAI PANANGAH,,
60865,63,6308,630803,6308032008,TELUK BETUNG,,
60866,63,6304,630401,6304012014,TANGGUL REJO,,
60867,63,6308,630805,6308052022,PALAMPITAN HILIR,,
60868,63,6306,630601,6306012003,KARASIKAN,,
60869,63,6302,630216,6302162006,PANTAI BARU,,
60870,63,6302,630219,6302192003,MARGA JAYA,,
60871,63,6302,630220,6302202001,TANJUNG LALAK UTARA,,
60872,63,6303,630305,6303051003,PASAYANGAN,,
60873,63,6303,630305,6303051005,SUNGAI PARING,,
60874,63,6303,630306,6303062024,PULAU NYIUR,,
60875,63,6303,630308,6303082022,PARING TALI,,
60876,63,6303,630309,6303092004,PENGARON,,
60877,63,6303,630313,6303132005,BABIRIK,,
60878,63,6303,630311,6303112009,TIWINGAN BARU,,
60879,63,6303,630311,6303112012,PA`AU,,
60880,63,6303,630313,6303132001,PINDAHAN BARU,,
60881,63,6303,630314,6303142002,SUNGAI BATANG,,
60882,63,6303,630320,6303202008,SIMPANG LIMA,,
60883,63,6308,630805,6308052026,DATU KUNING,,
60884,63,6301,630111,6301112008,HANDIL BIRAYANG ATAS,,
60885,63,6304,630403,6304032012,PANDAN SARI,,
60886,63,6304,630405,6304052018,TATAH MESJID,,
60887,63,6304,630408,6304082001,MURUNG KERAMAT,,
60888,63,6304,630410,6304102006,BANITAN,,
60889,63,6304,630412,6304122001,PANTANG RAYA,,
60890,63,6308,630806,6308062023,TAYUR,,
60891,63,6308,630806,6308062026,PANANGKALAAN HULU,,
60892,63,6304,630414,6304142001,BARAMBAI,,
60893,63,6305,630505,6305052008,BARINGIN B,,
60894,63,6305,630506,6305062012,BUAS-BUAS HILIR,,
60895,63,6308,630806,6308062041,PAMINTANGAN,,
60896,63,6305,630510,6305101007,BITAHAN,,
60897,63,6305,630510,6305102005,BITAHAN BARU,,
60898,63,6306,630601,6306012007,IDA MANGGALA,,
60899,63,6306,630603,6306032007,HAMAK UTARA,,
60900,63,6306,630604,6306042001,BAMBAN UTARA,,
60901,63,6308,630810,6308102014,RANTAU BUJUR TENGAH,,
60902,63,6306,630610,6306102005,HULU BANYU,,
60903,63,6309,630902,6309022002,AMPUKUNG,,
60904,63,6309,630901,6309012005,HARIANG,,
60905,63,6309,630901,6309012008,BANUA RANTAU,,
60906,63,6307,630706,6307062014,BANUA JINGAH,,
60907,63,6307,630707,6307072005,LIMBAR,,
60908,63,6307,630710,6307102011,DATAR BATUNG,,
60909,63,6308,630805,6308051004,PALIWARA,,
60910,63,6309,630903,6309032003,WALANGKIR,,
60911,63,6309,630904,6309042015,KAMBITIN RAYA,,
60912,63,6310,631001,6310012029,MAJU MAKMUR,,
60913,63,6310,631002,6310022003,SUNGAI LEMBU,,
60914,63,6310,631003,6310032001,SARI MULYA,,
60915,63,6301,630101,6301012011,TELAGA LANGSAT,,
60916,63,6301,630109,6301092014,TAJAU PECAH,,
60917,63,6302,630201,6302012002,TELUK SUNGAI,,
60918,63,6310,631003,6310032010,DWI MARGA UTAMA,,
60919,63,6302,630204,6302042008,TANJUNG PENGHARAPAN,,
60920,63,6310,631005,6310052004,BINAWARA,,
60921,63,6302,630206,6302062015,DIRGAHAYU,,
60922,63,6302,630208,6302082004,SUNGAI KUPANG,,
60923,63,6302,630208,6302082007,LABURAN,,
60924,63,6302,630209,6302092005,SEMBILANG,,
60925,63,6302,630215,6302152002,GENDANG TIMBURU,,
60926,63,6302,630222,6302222006,GEDAMBAAN,,
60927,63,6303,630305,6303052051,LABUAN TABU,,
60928,63,6303,630310,6303102002,SUNGAI PINANG,,
60929,63,6303,630314,6303142004,SUNGAI RANGAS,,
60930,63,6304,630402,6304022014,JELAPAT BARU,,
60931,63,6304,630409,6304092006,BADANDAN,,
60932,63,6304,630417,6304172006,JEJANGKIT PASAR,,
60933,63,6305,630502,6305022001,TATAKAN,,
60934,63,6305,630504,6305042015,BANUA HANYAR HULU,,
60935,63,6305,630505,6305052007,SUNGAI RUTAS,,
60936,63,6306,630607,6306072012,PARIGI,,
60937,63,6306,630609,6306092005,BALANTI,,
60938,63,6307,630701,6307012001,PENGAMBAU HILIR LUAR,,
60939,63,6307,630702,6307022015,HALIAU,,
60940,63,6307,630705,6307052007,MAHANG MATANG LANDUNG,,
60941,63,6307,630704,6307042002,KASARANGAN,,
60942,63,6307,630705,6307052003,PALAJAU,,
60943,63,6307,630705,6307052011,KAMBAT UTARA,,
60944,63,6307,630705,6307052015,MASIRAAN,,
60945,63,6307,630707,6307072010,MAHELA,,
60946,63,6307,630707,6307072016,BANUA RANTAU,,
60947,63,6307,630707,6307072019,LUNJUK,,
60948,63,6307,630708,6307082021,ILUNG PASAR LAMA,,
60949,63,6310,631001,6310012006,KERSIK PUTIH,,
60950,63,6310,631002,6310022008,KAMPUNG BARU,,
60951,63,6310,631006,6310062008,PULAU BURUNG,,
60952,63,6311,631103,6311032008,PUDAK,,
60953,63,6310,631012,6310122001,TELUK KEPAYANG,,
60954,63,6311,631101,6311012017,GULINGGANG,,
60955,63,6371,637101,6371011004,KELAYAN BARAT,,
60956,63,6371,637102,6371021005,SUNGAI LULUT,,
60957,63,6372,637204,6372041004,SUNGAI ULIN,,
60958,63,6302,630204,6302042014,BEKAMBIT ASRI,,
60959,63,6302,630222,6302222003,BATUAH,,
60960,63,6301,630102,6301022001,SABUHUR,,
60961,63,6302,630206,6302062014,SEMAYAP,,
60962,63,6302,630211,6302112005,TANJUNG SAMALANTAKAN,,
60963,63,6309,630904,6309042009,MAHE SEBERANG,,
60964,63,6308,630802,6308022018,KALUMPANG LUAR,,
60965,63,6309,630903,6309032006,MANGKUSIP,,
60966,63,6310,631002,6310022006,PAGARUYUNG,,
60967,63,6303,630315,6303152006,MELAYU ILIR,,
60968,63,6303,630320,6303202002,GARIS HANYAR,,
60969,63,6303,630320,6303202006,ALALAK PADANG,,
60970,63,6304,630401,6304012003,SUNGAI TELAN KECIL,,
60971,63,6304,630401,6304012009,SUNGAI JINGAH BESAR,,
60972,63,6303,630307,6303072007,SUNGAI  ALAT,,
60973,63,6308,630803,6308032029,BANYU TAJUN DALAM,,
60974,63,6308,630803,6308032031,SUNGAI PANDAN TENGAH,,
60975,63,6302,630211,6302112010,MULYODADI,,
60976,63,6304,630402,6304022005,TAMBAN KECIL,,
60977,63,6310,631008,6310082005,BULU REJO,,
60978,63,6310,631006,6310061001,KAMPUNG BARU,,
60979,63,6306,630602,6306022011,MAWANGI,,
60980,63,6303,630305,6303052052,INDRASARI,,
60981,63,6303,630301,6303012026,SIMPANG WARGA DALAM,,
60982,63,6304,630410,6304102002,BANUA ANYAR,,
60983,63,6304,630412,6304122002,TABUKAN RAYA,,
60984,63,6306,630608,6306082010,SUNGAI MANDALA,,
60985,63,6303,630305,6303051059,SEKUMPUL,,
60986,63,6308,630803,6308032024,SUNGAI PINANG,,
60987,63,6308,630805,6308052014,PINANGKARA,,
60988,63,6308,630805,6308052016,TIGARUN,,
60989,63,6308,630805,6308052017,PINANG HABANG,,
60990,63,6306,630606,6306062007,PANTAI ULIN,,
60991,63,6307,630706,6307061004,BARABAI UTARA,,
60992,63,6309,630903,6309032008,"PULAU KU""U""",,
60993,63,6310,631004,6310042025,SINAR BULAN,,
60994,63,6301,630105,6301052011,UJUNG BARU,,
60995,63,6308,630806,6308062005,PANANGKALAAN,,
60996,63,6308,630810,6308102008,PASAR SABTU,,
60997,63,6308,630810,6308102010,HILIR MESJID,,
60998,63,6306,630602,6306022008,PADANG BATUNG,,
60999,63,6302,630202,6302022015,GEMURUH,,
61000,63,6310,631007,6310072001,KARANG BINTANG,,
61001,63,6302,630204,6302042004,LANGKANG BARU,,
61002,63,6301,630101,6301012001,BENUA LAWAS,,
61003,63,6301,630108,6301082006,GUNUNG RAJA,,
61004,63,6301,630103,6301032008,SUNGAI RIAM,,
61005,63,6301,630109,6301092010,PANTAI LINUH,,
61006,63,6302,630204,6302042003,BEKAMBIT,,
61007,63,6301,630111,6301112009,HANDIL BIRAYANG BAWAH,,
61008,63,6301,630111,6301112011,HANDIL LABUAN AMAS,,
61009,63,6302,630202,6302022006,LONTAR TIMUR,,
61010,63,6302,630206,6302062009,MEGASARI,,
61011,63,6302,630208,6302082006,BANGKALAAN DAYAK,,
61012,63,6302,630208,6302082009,MANGKIRANA,,
61013,63,6302,630211,6302112009,PONDOK LABU,,
61014,63,6302,630211,6302112004,SAKALIMAU,,
61015,63,6302,630213,6302132008,HARAPAN BARU,,
61016,63,6302,630215,6302152009,RANTAU JAYA,,
61017,63,6303,630304,6303042011,LOK BUNTAR,,
61018,63,6371,637103,6371031003,PELAMBUAN,,
61019,63,6302,630220,6302202009,OKA-OKA,,
61020,63,6303,630305,6303052034,CINDAI ALUS,,
61021,63,6302,630221,6302212002,TANJUNG SUNGKAI,,
61022,63,6303,630305,6303052036,TUNGKARAN,,
61023,63,6303,630306,6303062014,AWANG BANGKAL BARAT,,
61024,63,6303,630311,6303112005,APUAI,,
61025,63,6371,637103,6371031007,KUIN SELATAN,,
61026,63,6303,630310,6303102010,SUMBER BARU,,
61027,63,6303,630311,6303112002,KALAAN,,
61028,63,6303,630311,6303112007,ARTAIN,,
61029,63,6303,630315,6303152018,KERAMAT BARU,,
61030,63,6304,630403,6304032009,ANJIR SEBERANG PASAR II,,
61031,63,6304,630404,6304042006,ANJIR SERAPAT BARU,,
61032,63,6304,630404,6304042011,SUNGAI PUNGGU BARU,,
61033,63,6304,630405,6304052010,SUNGAI PITUNG,,
61034,63,6304,630407,6304072002,PINDAHAN BARU,,
61035,63,6304,630409,6304092004,SAWAHAN,,
61036,63,6304,630414,6304142009,BARAMBAI KOLAM KIRI,,
61037,63,6305,630503,6305032015,MANDURIAN HILIR,,
61038,63,6305,630501,6305012012,PULAU PINANG UTARA,,
61039,63,6305,630508,6305082006,BALAWAIAN,,
61040,63,6305,630509,6305092007,RANTAU BUJUR,,
61041,63,6306,630605,6306051003,KANDANGAN BARAT,,
61042,63,6306,630605,6306052012,SUNGAI PARING,,
61043,63,6306,630605,6306052014,AMAWANG KIRI,,
61044,63,6306,630607,6306072008,TUMBUKAN BANYU,,
61045,63,6307,630701,6307012013,LOK BUNTAR,,
61046,63,6307,630705,6307052008,KAMBAT SELATAN,,
61047,63,6307,630703,6307032016,SUNGAI RANGAS,,
61048,63,6307,630707,6307072018,WAWAI,,
61049,63,6307,630708,6307082002,SUMANGGI,,
61050,63,6308,630804,6308042007,JUMBA,,
61051,63,6309,630904,6309042006,PAMARANGAN KIWA,,
61052,63,6307,630708,6307082004,MARINGGIT,,
61053,63,6307,630710,6307102006,MUARA HUNGI,,
61054,63,6308,630808,6308082007,PIHAUNG,,
61055,63,6308,630808,6308082016,TUHURAN,,
61056,63,6309,630907,6309072006,LUMBANG,,
61057,63,6310,631003,6310032007,SARI UTAMA,,
61058,63,6309,630907,6309072009,BINJAI,,
61059,63,6309,630911,6309112001,TERATAU,,
61060,63,6309,630912,6309122007,ARGO MULYO,,
61061,63,6309,630912,6309122008,BUMI MAKMUR,,
61062,63,6310,631001,6310011007,BATULICIN,,
61063,63,6310,631002,6310022010,BATUAH,,
61064,63,6310,631003,6310032006,MARGA MULYA,,
61065,63,6310,631011,6310112005,SATIUNG,,
61066,63,6311,631103,6311032016,BIHARA HILIR,,
61067,63,6311,631103,6311032022,SEI PUMPUNG,,
61068,63,6311,631104,6311042013,BAKUNG,,
61069,63,6311,631105,6311052010,KUSAMBI HILIR,,
61070,63,6311,631106,6311062007,LASUNG BATU,,
61071,63,6311,631106,6311062024,BABAYAU,,
61072,63,6311,631107,6311072007,HALUBAU,,
61073,63,6371,637104,6371041009,KUIN UTARA,,
61074,63,6371,637105,6371051011,PEKAPURAN LAUT,,
61075,63,6372,637205,6372051003,KEMUNING,,
61076,63,6304,630405,6304051001,BERANGAS BARAT,,
61077,63,6305,630504,6305042014,LUMBU RAYA,,
61078,63,6311,631102,6311022004,TABUAN,,
61079,63,6303,630307,6303072008,PINGARAN ULU,,
61080,63,6311,631102,6311022023,MAUYA,,
61081,63,6311,631107,6311072012,HALUBAU UTARA,,
61082,63,6311,631107,6311072014,TELAGA PURUN,,
61083,63,6311,631108,6311082011,AJUNG,,
61084,63,6304,630415,6304152008,ANTAR RAYA,,
61085,63,6310,631010,6310102003,WARINGIN TUNGGAL,,
61086,63,6303,630315,6303152019,PEKAUMAN DALAM,,
61087,63,6304,630402,6304022002,PURWOSARI I,,
61088,63,6305,630504,6305042008,BANUA HANYAR,,
61089,63,6308,630805,6308052012,PALAMPITAN HULU,,
61090,63,6305,630510,6305102006,PUNCAK HARAPAN,,
61091,63,6310,631010,6310102006,KARANG INTAN,,
61092,63,6308,630803,6308032035,RANTAU KARAUTENGAH,,
61093,63,6308,630803,6308032033,SUNGAI KUINI,,
61094,63,6308,630806,6308062011,TELUK DAUN,,
61095,63,6308,630810,6308102013,RANTAU BUJUR HULU,,
61096,63,6301,630101,6301012009,BATILAI,,
61097,63,6301,630111,6301112001,HANDIL BABIRIK,,
61098,63,6302,630202,6302022009,SEMARAS,,
61099,63,6302,630207,6302072015,SUNGAI KUPANG JAYA,,
61100,63,6302,630205,6302052008,UJUNG,,
61101,63,6302,630208,6302082005,BANGKALAAN MELAYU,,
61102,63,6302,630209,6302092016,TEBING TINGGI,,
61103,63,6302,630212,6302122002,SUNGAI BETUNG,,
61104,63,6302,630217,6302172002,TARJUN,,
61105,63,6302,630219,6302192002,MAYANG SARI,,
61106,63,6305,630507,6305072007,TANGKAWANG,,
61107,63,6303,630301,6303012011,BUNIPAH,,
61108,63,6305,630507,6305072009,GADUNG KERAMAT,,
61109,63,6302,630222,6302221009,BAHARU SELATAN,,
61110,63,6303,630301,6303012031,SUNGAI MUSANG,,
61111,63,6303,630304,6303042005,GUDANG HIRANG,,
61112,63,6303,630304,6303042003,SUNGAI TANDIPAH,,
61113,63,6303,630306,6303062013,MANDIKAPAU TIMUR,,
61114,63,6306,630602,6306022002,KARANG JAWA,,
61115,63,6303,630309,6303092008,PANYIURAN,,
61116,63,6303,630312,6303122003,BAWAHAN SEBERANG,,
61117,63,6303,630316,6303162002,BALIANGIN,,
61118,63,6303,630316,6303162004,BATANG BANYU,,
61119,63,6304,630408,6304082004,BAMBANGIN,,
61120,63,6304,630409,6304092005,BANTUIL,,
61121,63,6304,630411,6304112001,JAMBU BARU,,
61122,63,6304,630413,6304132004,TINGGIRAN DARAT,,
61123,63,6304,630414,6304142007,PENDALAMAN BARU,,
61124,63,6304,630416,6304162001,KOLAM KIRI,,
61125,63,6304,630416,6304162012,SUMBER RAHAYU,,
61126,63,6304,630417,6304172001,SAMPURNA,,
61127,63,6304,630417,6304172004,JEJANGKIT TIMUR,,
61128,63,6305,630502,6305022007,TIMBAAN,,
61129,63,6305,630502,6305022009,RUMINTIN,,
61130,63,6305,630512,6305122003,HATUNGUN,,
61131,63,6306,630604,6306042008,TAWIA,,
61132,63,6306,630606,6306062008,WASAH HULU,,
61133,63,6306,630608,6306082016,HAMAYUNG,,
61134,63,6306,630609,6306092001,BALIMAU,,
61135,63,6308,630802,6308022006,MURUNG PANTI HILIR,,
61136,63,6307,630703,6307032013,JAMIL,,
61137,63,6307,630702,6307022004,KAHAKAN,,
61138,63,6307,630704,6307042008,SAMHURANG,,
61139,63,6307,630707,6307072007,PAYA,,
61140,63,6307,630710,6307102010,JUHU,,
61141,63,6308,630804,6308042030,MURUNG SARI,,
61142,63,6308,630810,6308102003,GALAGAH  HULU,,
61143,63,6309,630904,6309041002,TANJUNG,,
61144,63,6309,630904,6309042005,BANYU TAJUN,,
61145,63,6309,630906,6309061002,BELIMBING,,
61146,63,6310,631006,6310061002,TUNGKARAN PANGERAN,,
61147,63,6311,631102,6311022008,PUYUN,,
61148,63,6310,631011,6310112004,SERDANGAN,,
61149,63,6310,631012,6310122007,HATI`IF,,
61150,63,6311,631102,6311022016,ANIUNGAN,,
61151,63,6311,631105,6311052021,PIMPING,,
61152,63,6311,631106,6311062014,LOK BATUNG,,
61153,63,6371,637104,6371041001,ALALAK TENGAH,,
61154,63,6371,637104,6371041004,SUNGAI JINGAH,,
61155,63,6372,637202,6372021005,GUNTUNG MANGGIS,,
61156,63,6306,630608,6306082009,SUNGAI GARUDA,,
61157,63,6308,630807,6308072012,PELANJUNGAN SARI,,
61158,63,6304,630408,6304082011,KARANG BUAH,,
61159,63,6304,630412,6304122003,TELUK TAMBA,,
61160,63,6306,630610,6306102010,HARATAI,,
61161,63,6308,630802,6308022008,SUNGAI LUANG HILIR,,
61162,63,6307,630702,6307022001,MURUNG A.,,
61163,63,6307,630702,6307022002,PAGAT,,
61164,63,6308,630808,6308082008,SUNGAI BINUANG,,
61165,63,6302,630213,6302132006,BAKAU,,
61166,63,6309,630908,6309082002,TANTARINGIN,,
61167,63,6310,631001,6310012033,DANAUINDAH,,
61168,63,6310,631002,6310021001,KOTA PAGATAN,,
61169,63,6311,631101,6311012001,MUARA NINIAN,,
61170,63,6311,631101,6311012003,JUAI,,
61171,63,6304,630415,6304151002,ULU BENTENG,,
61172,63,6305,630503,6305032002,LABUNG,,
61173,63,6305,630504,6305042013,ANTASARI HILIR,,
61174,63,6305,630506,6305062009,SUNGAI PUTING,,
61175,63,6308,630803,6308032003,BANYU TAJUN HILIR,,
61176,63,6303,630302,6303022010,KERTAK HANYAR II,,
61177,63,6306,630606,6306062004,AMPARAYA,,
61178,63,6304,630402,6304022016,TAMBAN SARI BARU,,
61179,63,6308,630807,6308072010,BERINGIN,,
61180,63,6303,630309,6303092003,LOBANG BARU,,
61181,63,6303,630309,6303092018,LUMPANGI,,
61182,63,6303,630315,6303152007,AKAR BAGANTUNG,,
61183,63,6306,630611,6306112007,BAJAYAU LAMA,,
61184,63,6302,630203,6302032011,ALLE-ALLE,,
61185,63,6308,630806,6308062027,CAKERU,,
61186,63,6305,630506,6305062011,SUNGAI SALAI HILIR,,
61187,63,6309,630901,6309012013,BANGKILING RAYA,,
61188,63,6305,630509,6305092003,BUNGUR,,
61189,63,6301,630103,6301032012,ATU-ATU,,
61190,63,6301,630106,6301062009,BATU MULYA,,
61191,63,6301,630103,6301031004,ANGSAU,,
61192,63,6302,630209,6302092011,SUNGAI PINANG,,
61193,63,6301,630103,6301032026,KAMPUNG BARU,,
61194,63,6301,630104,6301042003,BAWAH LAYUNG,,
